:START_ID,:END_ID,relation,:TYPE
20101,31418,合作,合作
20101,31249,合作,合作
20101,31577,合作,合作
20101,31880,合作,合作
20101,32516,合作,合作
20101,32202,合作,合作
20101,32390,合作,合作
20101,33217,合作,合作
20101,31599,合作,合作
20101,33234,合作,合作
20101,31655,合作,合作
20101,32850,合作,合作
20101,32782,合作,合作
20101,30634,合作,合作
20101,32237,合作,合作
20101,30915,合作,合作
20101,30410,合作,合作
20101,31267,合作,合作
20101,30940,合作,合作
20028,30303,合作,合作
20028,31800,合作,合作
20028,30905,合作,合作
20028,31413,合作,合作
20028,31080,合作,合作
20028,32467,合作,合作
20028,32104,合作,合作
20028,31543,合作,合作
20028,30287,合作,合作
20028,30360,合作,合作
20028,33366,合作,合作
20028,31935,合作,合作
20028,32157,合作,合作
20028,31418,合作,合作
20028,31249,合作,合作
20028,31577,合作,合作
20028,31880,合作,合作
20028,32516,合作,合作
20028,32202,合作,合作
20028,32390,合作,合作
20028,33217,合作,合作
20028,31599,合作,合作
20028,33234,合作,合作
20028,31655,合作,合作
20028,32850,合作,合作
20028,32782,合作,合作
20028,30634,合作,合作
20028,32237,合作,合作
20028,30915,合作,合作
20028,30410,合作,合作
20028,31267,合作,合作
20028,30940,合作,合作
20109,32483,合作,合作
20109,31530,合作,合作
20109,33292,合作,合作
20109,32129,合作,合作
20109,33380,合作,合作
20109,32067,合作,合作
20109,31991,合作,合作
20109,31247,合作,合作
20109,33164,合作,合作
20109,30512,合作,合作
20109,31902,合作,合作
20109,30945,合作,合作
20109,31513,合作,合作
20109,31407,合作,合作
20109,31415,合作,合作
20109,33248,合作,合作
20109,32334,合作,合作
20109,33344,合作,合作
20109,32883,合作,合作
20109,32915,合作,合作
20109,30494,合作,合作
20109,32710,合作,合作
20109,31164,合作,合作
20109,31549,合作,合作
20109,32963,合作,合作
20109,31030,合作,合作
20109,31805,合作,合作
20109,33030,合作,合作
20109,31853,合作,合作
20109,32939,合作,合作
20109,30916,合作,合作
20109,32360,合作,合作
20109,32313,合作,合作
20027,33204,合作,合作
20027,30027,合作,合作
20027,30711,合作,合作
20027,32004,合作,合作
20027,32261,合作,合作
20027,30752,合作,合作
20027,32598,合作,合作
20027,32116,合作,合作
20027,32500,合作,合作
20027,31322,合作,合作
20027,31122,合作,合作
20027,32543,合作,合作
20027,31983,合作,合作
20027,31299,合作,合作
20027,32353,合作,合作
20162,30210,合作,合作
20162,32938,合作,合作
20162,31259,合作,合作
20162,32180,合作,合作
20162,31894,合作,合作
20162,32439,合作,合作
20162,30091,合作,合作
20162,31006,合作,合作
20162,32351,合作,合作
20162,31888,合作,合作
20162,33271,合作,合作
20162,30484,合作,合作
20162,31748,合作,合作
20162,30145,合作,合作
20162,32530,合作,合作
20162,31225,合作,合作
20162,32838,合作,合作
20162,33317,合作,合作
20061,31079,合作,合作
20061,30742,合作,合作
20061,31340,合作,合作
20061,31415,合作,合作
20061,31131,合作,合作
20061,31135,合作,合作
20061,32728,合作,合作
20061,31477,合作,合作
20061,32391,合作,合作
20061,30874,合作,合作
20061,32589,合作,合作
20061,30789,合作,合作
20061,31067,合作,合作
20061,32748,合作,合作
20061,30166,合作,合作
20061,32479,合作,合作
20061,32027,合作,合作
20061,31890,合作,合作
20061,31370,合作,合作
20061,31104,合作,合作
20061,30721,合作,合作
20061,30199,合作,合作
20061,33268,合作,合作
20061,32861,合作,合作
20061,32738,合作,合作
20061,30917,合作,合作
20061,30135,合作,合作
20061,33166,合作,合作
20124,32032,合作,合作
20124,30777,合作,合作
20124,30599,合作,合作
20124,31701,合作,合作
20124,30812,合作,合作
20124,31730,合作,合作
20124,33051,合作,合作
20124,32717,合作,合作
20124,32474,合作,合作
20124,30805,合作,合作
20124,30924,合作,合作
20124,32327,合作,合作
20124,31629,合作,合作
20124,30626,合作,合作
20124,30463,合作,合作
20113,32032,合作,合作
20113,30777,合作,合作
20113,30599,合作,合作
20113,31701,合作,合作
20113,30812,合作,合作
20113,31730,合作,合作
20113,33051,合作,合作
20113,32717,合作,合作
20113,32474,合作,合作
20113,30805,合作,合作
20113,30924,合作,合作
20113,32327,合作,合作
20113,31629,合作,合作
20113,30626,合作,合作
20113,30463,合作,合作
20026,31376,合作,合作
20026,30171,合作,合作
20026,32373,合作,合作
20026,33326,合作,合作
20026,32046,合作,合作
20026,30764,合作,合作
20026,30563,合作,合作
20026,31379,合作,合作
20026,30698,合作,合作
20026,30695,合作,合作
20026,32460,合作,合作
20026,30908,合作,合作
20026,31232,合作,合作
20026,30867,合作,合作
20178,31224,合作,合作
20178,30201,合作,合作
20178,32288,合作,合作
20080,30894,合作,合作
20080,30860,合作,合作
20080,33001,合作,合作
20080,31727,合作,合作
20080,33041,合作,合作
20080,33254,合作,合作
20080,32765,合作,合作
20080,30808,合作,合作
20080,31353,合作,合作
20080,31932,合作,合作
20080,31812,合作,合作
20080,32801,合作,合作
20080,33205,合作,合作
20080,31964,合作,合作
20197,30201,合作,合作
20197,31747,合作,合作
20197,31224,合作,合作
20197,31552,合作,合作
20197,32819,合作,合作
20197,31094,合作,合作
20197,33223,合作,合作
20197,31681,合作,合作
20197,32188,合作,合作
20197,32862,合作,合作
20197,32509,合作,合作
20054,32194,合作,合作
20054,33090,合作,合作
20054,33422,合作,合作
20054,31260,合作,合作
20054,32495,合作,合作
20054,30313,合作,合作
20054,32092,合作,合作
20054,31786,合作,合作
20054,33201,合作,合作
20054,30585,合作,合作
20054,30404,合作,合作
20174,31053,合作,合作
20174,33223,合作,合作
20174,31787,合作,合作
20174,31919,合作,合作
20174,32674,合作,合作
20174,33323,合作,合作
20174,32573,合作,合作
20174,31423,合作,合作
20119,30441,合作,合作
20119,33161,合作,合作
20119,32401,合作,合作
20119,32676,合作,合作
20119,32735,合作,合作
20119,30305,合作,合作
20119,32299,合作,合作
20119,32876,合作,合作
20119,31781,合作,合作
20119,32953,合作,合作
20119,30949,合作,合作
20119,31923,合作,合作
20119,32021,合作,合作
20119,32260,合作,合作
20119,30475,合作,合作
20119,31409,合作,合作
20119,33149,合作,合作
20109,32841,合作,合作
20109,30809,合作,合作
20109,31345,合作,合作
20109,31539,合作,合作
20109,31171,合作,合作
20109,31420,合作,合作
20109,30083,合作,合作
20109,32084,合作,合作
20109,32943,合作,合作
20109,30463,合作,合作
20109,31309,合作,合作
20109,30040,合作,合作
20109,32541,合作,合作
20125,32753,合作,合作
20125,33303,合作,合作
20125,31636,合作,合作
20125,30598,合作,合作
20125,30295,合作,合作
20125,32321,合作,合作
20125,31975,合作,合作
20125,30501,合作,合作
20125,30310,合作,合作
20125,31261,合作,合作
20125,30105,合作,合作
20125,31222,合作,合作
20125,30362,合作,合作
20125,32274,合作,合作
20125,33049,合作,合作
20125,31302,合作,合作
20125,31185,合作,合作
20125,32042,合作,合作
20091,31129,合作,合作
20091,30540,合作,合作
20091,30367,合作,合作
20091,32940,合作,合作
20091,30079,合作,合作
20091,30975,合作,合作
20091,31821,合作,合作
20091,31160,合作,合作
20091,30718,合作,合作
20091,30146,合作,合作
20091,31509,合作,合作
20091,30652,合作,合作
20091,33145,合作,合作
20104,30245,合作,合作
20104,31695,合作,合作
20104,32346,合作,合作
20104,30329,合作,合作
20104,30714,合作,合作
20104,30860,合作,合作
20104,30070,合作,合作
20104,30568,合作,合作
20104,30080,合作,合作
20104,31768,合作,合作
20104,32511,合作,合作
20104,31268,合作,合作
20104,33078,合作,合作
20104,31497,合作,合作
20104,32827,合作,合作
20104,31990,合作,合作
20104,32160,合作,合作
20104,30043,合作,合作
20139,32275,合作,合作
20139,31673,合作,合作
20139,32279,合作,合作
20139,31740,合作,合作
20008,31383,合作,合作
20008,31256,合作,合作
20008,30211,合作,合作
20008,32554,合作,合作
20008,33314,合作,合作
20008,33384,合作,合作
20008,30005,合作,合作
20008,31268,合作,合作
20008,31296,合作,合作
20008,31961,合作,合作
20008,33170,合作,合作
20008,30934,合作,合作
20008,31852,合作,合作
20008,31946,合作,合作
20008,32061,合作,合作
20008,31795,合作,合作
20008,31480,合作,合作
20008,33105,合作,合作
20008,32436,合作,合作
20008,30292,合作,合作
20008,30025,合作,合作
20008,32945,合作,合作
20008,32337,合作,合作
20008,31669,合作,合作
20008,30065,合作,合作
20008,30936,合作,合作
20008,30873,合作,合作
20008,30513,合作,合作
20008,31064,合作,合作
20008,33306,合作,合作
20008,31593,合作,合作
20008,32309,合作,合作
20008,32579,合作,合作
20008,31503,合作,合作
20008,32088,合作,合作
20008,30161,合作,合作
20008,31962,合作,合作
20194,33059,合作,合作
20194,32472,合作,合作
20194,31461,合作,合作
20194,32730,合作,合作
20194,32686,合作,合作
20194,31675,合作,合作
20194,30421,合作,合作
20194,30592,合作,合作
20194,31857,合作,合作
20194,32822,合作,合作
20194,32211,合作,合作
20194,33114,合作,合作
20194,31605,合作,合作
20194,30294,合作,合作
20194,33158,合作,合作
20194,31168,合作,合作
20194,31927,合作,合作
20140,31282,合作,合作
20140,31224,合作,合作
20140,31822,合作,合作
20140,31483,合作,合作
20140,32449,合作,合作
20140,33119,合作,合作
20140,32711,合作,合作
20140,33236,合作,合作
20137,33115,合作,合作
20137,30488,合作,合作
20137,33290,合作,合作
20137,30757,合作,合作
20137,32271,合作,合作
20137,30251,合作,合作
20137,31739,合作,合作
20137,32956,合作,合作
20137,32641,合作,合作
20137,30187,合作,合作
20137,30442,合作,合作
20137,32125,合作,合作
20137,33165,合作,合作
20137,32550,合作,合作
20137,31498,合作,合作
20190,31066,合作,合作
20190,30715,合作,合作
20190,33355,合作,合作
20190,32349,合作,合作
20190,30045,合作,合作
20190,32805,合作,合作
20190,31215,合作,合作
20190,33050,合作,合作
20190,30048,合作,合作
20190,33360,合作,合作
20190,32295,合作,合作
20190,32906,合作,合作
20190,30509,合作,合作
20190,32367,合作,合作
20029,30171,合作,合作
20029,30425,合作,合作
20029,30796,合作,合作
20029,33009,合作,合作
20029,31633,合作,合作
20029,33273,合作,合作
20187,31862,合作,合作
20187,30764,合作,合作
20187,30617,合作,合作
20187,33376,合作,合作
20187,33125,合作,合作
20187,32995,合作,合作
20187,31177,合作,合作
20187,31297,合作,合作
20187,31981,合作,合作
20187,32078,合作,合作
20187,33015,合作,合作
20187,30823,合作,合作
20187,32226,合作,合作
20090,33223,合作,合作
20090,31094,合作,合作
20090,31833,合作,合作
20090,30974,合作,合作
20090,31434,合作,合作
20090,30938,合作,合作
20090,32937,合作,合作
20161,31647,合作,合作
20161,30996,合作,合作
20161,30502,合作,合作
20161,30818,合作,合作
20161,32425,合作,合作
20030,31966,合作,合作
20030,30771,合作,合作
20030,32660,合作,合作
20030,32894,合作,合作
20030,31807,合作,合作
20030,30034,合作,合作
20030,31872,合作,合作
20030,32106,合作,合作
20030,30895,合作,合作
20030,31541,合作,合作
20030,32416,合作,合作
20030,31257,合作,合作
20063,32261,合作,合作
20063,30067,合作,合作
20063,32281,合作,合作
20063,33329,合作,合作
20063,33276,合作,合作
20063,30670,合作,合作
20063,32155,合作,合作
20063,30422,合作,合作
20177,30515,合作,合作
20177,31066,合作,合作
20177,30580,合作,合作
20177,31068,合作,合作
20177,30222,合作,合作
20177,31432,合作,合作
20177,33129,合作,合作
20177,32083,合作,合作
20177,30533,合作,合作
20177,30606,合作,合作
20132,32136,合作,合作
20132,32478,合作,合作
20132,30026,合作,合作
20132,32787,合作,合作
20132,30248,合作,合作
20132,32189,合作,合作
20132,32476,合作,合作
20132,32064,合作,合作
20132,32191,合作,合作
20175,30245,合作,合作
20175,31760,合作,合作
20175,31162,合作,合作
20175,32145,合作,合作
20175,31834,合作,合作
20175,31084,合作,合作
20175,30586,合作,合作
20175,32437,合作,合作
20175,30627,合作,合作
20175,32758,合作,合作
20175,30413,合作,合作
20175,32551,合作,合作
20175,31357,合作,合作
20175,33341,合作,合作
20175,31074,合作,合作
20175,32053,合作,合作
20175,31915,合作,合作
20175,33388,合作,合作
20175,32412,合作,合作
20175,33382,合作,合作
20175,30265,合作,合作
20175,30335,合作,合作
20175,32586,合作,合作
20175,32721,合作,合作
20175,32240,合作,合作
20175,32073,合作,合作
20175,32581,合作,合作
20175,30953,合作,合作
20175,30387,合作,合作
20152,33225,合作,合作
20152,30245,合作,合作
20152,31736,合作,合作
20152,32789,合作,合作
20152,32964,合作,合作
20152,33311,合作,合作
20152,31028,合作,合作
20152,32305,合作,合作
20152,32982,合作,合作
20152,31052,合作,合作
20152,33246,合作,合作
20152,32181,合作,合作
20152,30861,合作,合作
20152,33419,合作,合作
20152,30173,合作,合作
20152,33327,合作,合作
20152,33060,合作,合作
20152,32527,合作,合作
20152,30025,合作,合作
20152,30186,合作,合作
20152,30691,合作,合作
20152,32000,合作,合作
20152,30468,合作,合作
20152,30793,合作,合作
20152,31607,合作,合作
20152,32658,合作,合作
20152,32858,合作,合作
20152,31561,合作,合作
20152,31207,合作,合作
20152,31042,合作,合作
20152,33092,合作,合作
20158,31976,合作,合作
20158,31120,合作,合作
20158,31003,合作,合作
20158,31836,合作,合作
20158,31876,合作,合作
20158,32762,合作,合作
20158,32667,合作,合作
20158,31987,合作,合作
20158,31536,合作,合作
20158,31891,合作,合作
20158,30112,合作,合作
20069,33319,合作,合作
20069,33008,合作,合作
20069,31661,合作,合作
20069,33167,合作,合作
20069,31945,合作,合作
20069,30323,合作,合作
20069,31531,合作,合作
20069,32191,合作,合作
20069,33169,合作,合作
20069,30276,合作,合作
20069,33322,合作,合作
20069,33321,合作,合作
20069,31363,合作,合作
20069,31869,合作,合作
20069,31993,合作,合作
20077,30755,合作,合作
20077,30376,合作,合作
20077,30737,合作,合作
20077,32164,合作,合作
20077,31204,合作,合作
20148,33039,合作,合作
20148,30195,合作,合作
20148,32820,合作,合作
20148,33011,合作,合作
20148,30612,合作,合作
20148,32444,合作,合作
20148,32443,合作,合作
20148,33121,合作,合作
20148,32940,合作,合作
20148,31489,合作,合作
20148,31642,合作,合作
20148,30018,合作,合作
20148,33197,合作,合作
20148,31622,合作,合作
20148,30591,合作,合作
20127,30370,合作,合作
20127,30675,合作,合作
20127,32407,合作,合作
20127,32872,合作,合作
20127,31826,合作,合作
20127,32049,合作,合作
20127,30380,合作,合作
20127,31387,合作,合作
20127,32959,合作,合作
20127,31032,合作,合作
20127,32856,合作,合作
20127,31789,合作,合作
20127,31265,合作,合作
20127,32886,合作,合作
20127,30365,合作,合作
20162,33342,合作,合作
20162,31907,合作,合作
20162,32597,合作,合作
20162,30912,合作,合作
20162,32464,合作,合作
20162,31036,合作,合作
20162,30174,合作,合作
20162,31484,合作,合作
20162,30351,合作,合作
20162,32175,合作,合作
20162,30159,合作,合作
20162,30827,合作,合作
20162,33053,合作,合作
20162,33002,合作,合作
20162,32628,合作,合作
20162,30768,合作,合作
20162,33369,合作,合作
20162,32399,合作,合作
20162,30776,合作,合作
20162,30087,合作,合作
20176,32739,合作,合作
20176,30985,合作,合作
20176,33081,合作,合作
20176,33202,合作,合作
20176,32614,合作,合作
20176,31409,合作,合作
20176,32300,合作,合作
20176,32258,合作,合作
20176,32356,合作,合作
20176,31686,合作,合作
20176,31494,合作,合作
20176,31630,合作,合作
20176,30637,合作,合作
20176,32276,合作,合作
20176,32972,合作,合作
20176,31275,合作,合作
20176,33082,合作,合作
20176,31895,合作,合作
20176,31568,合作,合作
20176,31559,合作,合作
20176,30963,合作,合作
20176,31608,合作,合作
20176,32366,合作,合作
20176,30093,合作,合作
20176,32638,合作,合作
20176,32539,合作,合作
20176,30558,合作,合作
20176,30705,合作,合作
20176,32705,合作,合作
20176,33318,合作,合作
20176,31323,合作,合作
20176,30041,合作,合作
20176,30102,合作,合作
20176,30740,合作,合作
20176,32636,合作,合作
20176,32131,合作,合作
20176,31594,合作,合作
20176,30405,合作,合作
20176,32447,合作,合作
20176,33316,合作,合作
20176,33338,合作,合作
20176,33070,合作,合作
20176,30218,合作,合作
20176,30831,合作,合作
20176,31279,合作,合作
20176,33172,合作,合作
20142,30213,合作,合作
20142,30143,合作,合作
20142,30258,合作,合作
20142,30031,合作,合作
20142,31328,合作,合作
20142,30608,合作,合作
20142,32369,合作,合作
20142,33277,合作,合作
20142,33126,合作,合作
20142,32024,合作,合作
20066,30213,合作,合作
20066,30143,合作,合作
20066,30258,合作,合作
20066,30031,合作,合作
20066,31328,合作,合作
20066,30608,合作,合作
20066,32369,合作,合作
20066,33277,合作,合作
20066,33126,合作,合作
20066,32024,合作,合作
20144,33061,合作,合作
20144,31405,合作,合作
20144,31128,合作,合作
20144,30062,合作,合作
20144,30446,合作,合作
20144,32069,合作,合作
20144,32496,合作,合作
20144,32375,合作,合作
20144,31556,合作,合作
20144,32414,合作,合作
20144,31429,合作,合作
20144,31527,合作,合作
20144,32403,合作,合作
20144,31801,合作,合作
20144,32020,合作,合作
20144,32244,合作,合作
20144,32634,合作,合作
20144,33073,合作,合作
20144,30359,合作,合作
20144,31868,合作,合作
20144,32172,合作,合作
20144,32508,合作,合作
20029,31883,合作,合作
20029,32534,合作,合作
20029,33174,合作,合作
20029,32190,合作,合作
20029,31670,合作,合作
20029,32272,合作,合作
20029,32218,合作,合作
20029,31830,合作,合作
20029,32365,合作,合作
20029,32563,合作,合作
20029,30638,合作,合作
20029,32089,合作,合作
20029,32010,合作,合作
20029,30787,合作,合作
20029,30133,合作,合作
20029,30395,合作,合作
20029,32651,合作,合作
20029,31699,合作,合作
20029,31574,合作,合作
20029,30350,合作,合作
20029,31802,合作,合作
20029,33046,合作,合作
20029,33325,合作,合作
20145,31883,合作,合作
20145,32534,合作,合作
20145,33174,合作,合作
20145,32190,合作,合作
20145,31670,合作,合作
20145,32272,合作,合作
20145,32218,合作,合作
20145,31830,合作,合作
20145,32365,合作,合作
20145,32563,合作,合作
20145,30638,合作,合作
20145,32089,合作,合作
20145,32010,合作,合作
20145,30787,合作,合作
20145,30133,合作,合作
20145,30395,合作,合作
20145,32651,合作,合作
20145,31699,合作,合作
20145,31574,合作,合作
20145,30350,合作,合作
20145,31802,合作,合作
20145,33046,合作,合作
20145,33325,合作,合作
20102,31250,合作,合作
20102,30119,合作,合作
20102,31724,合作,合作
20102,31361,合作,合作
20102,33296,合作,合作
20102,30706,合作,合作
20102,31099,合作,合作
20102,33098,合作,合作
20102,30399,合作,合作
20102,31838,合作,合作
20102,32926,合作,合作
20102,31798,合作,合作
20102,30229,合作,合作
20102,30406,合作,合作
20102,31609,合作,合作
20102,32398,合作,合作
20102,32287,合作,合作
20102,31841,合作,合作
20102,32796,合作,合作
20102,33230,合作,合作
20102,31613,合作,合作
20102,31435,合作,合作
20102,33417,合作,合作
20102,32662,合作,合作
20102,30220,合作,合作
20102,32649,合作,合作
20102,30325,合作,合作
20102,30905,合作,合作
20102,32531,合作,合作
20102,30954,合作,合作
20102,31665,合作,合作
20102,32836,合作,合作
20102,30006,合作,合作
20102,31800,合作,合作
20102,32695,合作,合作
20102,31652,合作,合作
20102,31791,合作,合作
20102,31953,合作,合作
20102,30507,合作,合作
20102,33071,合作,合作
20102,31978,合作,合作
20102,31015,合作,合作
20102,33390,合作,合作
20102,32709,合作,合作
20102,30316,合作,合作
20102,30853,合作,合作
20102,30353,合作,合作
20102,33208,合作,合作
20102,30807,合作,合作
20102,30618,合作,合作
20102,31392,合作,合作
20102,33227,合作,合作
20102,32932,合作,合作
20102,30464,合作,合作
20102,30779,合作,合作
20102,32161,合作,合作
20102,30085,合作,合作
20102,30799,合作,合作
20102,31628,合作,合作
20102,31338,合作,合作
20102,33293,合作,合作
20102,32696,合作,合作
20102,32461,合作,合作
20102,31863,合作,合作
20059,33159,合作,合作
20059,31850,合作,合作
20059,31339,合作,合作
20059,30224,合作,合作
20059,30496,合作,合作
20059,30054,合作,合作
20059,32784,合作,合作
20059,32221,合作,合作
20059,32668,合作,合作
20059,30077,合作,合作
20059,33237,合作,合作
20062,31056,合作,合作
20062,33212,合作,合作
20062,32639,合作,合作
20062,32877,合作,合作
20062,30734,合作,合作
20062,30012,合作,合作
20062,30285,合作,合作
20062,32223,合作,合作
20062,33367,合作,合作
20062,31848,合作,合作
20062,32731,合作,合作
20062,31055,合作,合作
20062,30377,合作,合作
20062,30447,合作,合作
20062,30876,合作,合作
20062,31151,合作,合作
20062,33253,合作,合作
20062,31016,合作,合作
20062,30711,合作,合作
20053,31445,合作,合作
20053,30818,合作,合作
20053,31410,合作,合作
20053,33398,合作,合作
20053,30834,合作,合作
20053,30537,合作,合作
20053,30935,合作,合作
20053,31436,合作,合作
20053,32929,合作,合作
20053,33069,合作,合作
20053,30348,合作,合作
20053,32611,合作,合作
20058,31219,合作,合作
20058,32080,合作,合作
20058,30894,合作,合作
20058,31411,合作,合作
20058,31980,合作,合作
20058,32749,合作,合作
20058,32352,合作,合作
20058,32019,合作,合作
20058,31825,合作,合作
20058,32933,合作,合作
20058,31618,合作,合作
20058,33173,合作,合作
20058,31187,合作,合作
20058,32991,合作,合作
20058,31169,合作,合作
20058,31520,合作,合作
20081,31158,合作,合作
20081,32224,合作,合作
20081,31680,合作,合作
20081,32847,合作,合作
20081,33139,合作,合作
20081,32417,合作,合作
20081,30363,合作,合作
20081,30151,合作,合作
20081,31765,合作,合作
20081,33404,合作,合作
20081,32588,合作,合作
20081,31910,合作,合作
20081,32947,合作,合作
20081,31060,合作,合作
20081,31763,合作,合作
20081,31285,合作,合作
20081,33100,合作,合作
20025,31376,合作,合作
20025,31760,合作,合作
20025,33031,合作,合作
20025,33416,合作,合作
20025,30233,合作,合作
20025,32981,合作,合作
20025,30371,合作,合作
20025,32643,合作,合作
20025,31208,合作,合作
20025,30019,合作,合作
20025,30902,合作,合作
20025,33025,合作,合作
20025,32601,合作,合作
20025,32086,合作,合作
20165,30527,合作,合作
20165,30992,合作,合作
20165,32839,合作,合作
20165,31906,合作,合作
20165,30720,合作,合作
20165,30357,合作,合作
20067,31273,合作,合作
20067,32478,合作,合作
20067,30037,合作,合作
20067,31587,合作,合作
20067,32630,合作,合作
20067,32239,合作,合作
20067,32484,合作,合作
20067,30566,合作,合作
20067,30049,合作,合作
20067,33257,合作,合作
20067,33436,合作,合作
20067,32147,合作,合作
20067,33078,合作,合作
20067,33108,合作,合作
20067,33350,合作,合作
20067,32450,合作,合作
20067,30775,合作,合作
20067,31287,合作,合作
20067,31190,合作,合作
20082,32808,合作,合作
20082,30665,合作,合作
20082,32070,合作,合作
20082,30249,合作,合作
20082,32878,合作,合作
20082,31648,合作,合作
20082,33370,合作,合作
20082,32615,合作,合作
20082,30438,合作,合作
20082,32208,合作,合作
20082,32071,合作,合作
20082,32744,合作,合作
20082,31769,合作,合作
20030,30540,合作,合作
20030,31712,合作,合作
20030,30358,合作,合作
20030,30595,合作,合作
20030,30164,合作,合作
20030,30851,合作,合作
20030,31148,合作,合作
20030,30388,合作,合作
20030,31936,合作,合作
20030,30781,合作,合作
20030,30882,合作,合作
20030,30763,合作,合作
20030,32800,合作,合作
20093,31674,合作,合作
20093,32320,合作,合作
20093,30574,合作,合作
20093,30239,合作,合作
20093,31034,合作,合作
20114,31014,合作,合作
20114,31024,合作,合作
20114,32389,合作,合作
20114,32871,合作,合作
20114,32769,合作,合作
20114,30632,合作,合作
20114,31258,合作,合作
20114,32419,合作,合作
20014,32842,合作,合作
20014,30620,合作,合作
20014,30946,合作,合作
20014,32317,合作,合作
20014,32370,合作,合作
20014,33021,合作,合作
20014,30883,合作,合作
20014,30487,合作,合作
20014,31809,合作,合作
20014,31644,合作,合作
20014,30993,合作,合作
20014,31021,合作,合作
20014,30007,合作,合作
20014,31233,合作,合作
20014,31430,合作,合作
20014,30700,合作,合作
20014,31823,合作,合作
20133,31224,合作,合作
20133,31094,合作,合作
20133,32770,合作,合作
20133,31580,合作,合作
20133,30569,合作,合作
20133,30983,合作,合作
20133,30526,合作,合作
20133,31300,合作,合作
20038,31117,合作,合作
20038,30417,合作,合作
20038,32987,合作,合作
20038,30760,合作,合作
20038,32480,合作,合作
20038,31519,合作,合作
20038,30101,合作,合作
20038,31076,合作,合作
20038,32452,合作,合作
20038,31179,合作,合作
20038,32954,合作,合作
20038,30035,合作,合作
20038,31334,合作,合作
20118,31117,合作,合作
20118,30417,合作,合作
20118,32987,合作,合作
20118,30760,合作,合作
20118,32480,合作,合作
20118,31519,合作,合作
20118,30101,合作,合作
20118,31076,合作,合作
20118,32452,合作,合作
20118,31179,合作,合作
20118,32954,合作,合作
20118,30035,合作,合作
20118,31334,合作,合作
20015,33206,合作,合作
20015,30404,合作,合作
20015,33188,合作,合作
20015,32713,合作,合作
20082,33370,合作,合作
20082,32808,合作,合作
20082,30791,合作,合作
20082,30090,合作,合作
20082,33088,合作,合作
20082,30175,合作,合作
20082,30390,合作,合作
20082,32702,合作,合作
20082,33374,合作,合作
20082,32679,合作,合作
20082,30383,合作,合作
20082,32030,合作,合作
20082,30366,合作,合作
20082,31566,合作,合作
20082,33272,合作,合作
20082,31997,合作,合作
20082,33269,合作,合作
20082,32185,合作,合作
20178,30201,合作,合作
20178,33223,合作,合作
20178,32517,合作,合作
20178,33420,合作,合作
20178,31986,合作,合作
20178,30581,合作,合作
20178,33437,合作,合作
20178,30810,合作,合作
20086,30008,合作,合作
20086,31672,合作,合作
20086,30458,合作,合作
20086,31254,合作,合作
20086,33248,合作,合作
20115,32749,合作,合作
20115,31726,合作,合作
20115,30233,合作,合作
20115,30564,合作,合作
20115,31921,合作,合作
20115,31654,合作,合作
20115,31544,合作,合作
20115,30170,合作,合作
20115,30957,合作,合作
20115,31799,合作,合作
20115,31098,合作,合作
20115,30886,合作,合作
20115,31347,合作,合作
20115,32504,合作,合作
20115,30536,合作,合作
20115,31082,合作,合作
20115,30766,合作,合作
20115,30138,合作,合作
20115,32825,合作,合作
20115,32428,合作,合作
20115,30216,合作,合作
20115,32507,合作,合作
20115,31533,合作,合作
20115,30143,合作,合作
20115,31454,合作,合作
20115,32606,合作,合作
20115,32456,合作,合作
20115,30428,合作,合作
20011,31875,合作,合作
20011,30229,合作,合作
20011,31056,合作,合作
20011,33255,合作,合作
20011,30275,合作,合作
20011,32225,合作,合作
20011,30602,合作,合作
20011,32818,合作,合作
20011,30050,合作,合作
20180,31875,合作,合作
20180,30229,合作,合作
20180,31056,合作,合作
20180,33255,合作,合作
20180,30275,合作,合作
20180,32225,合作,合作
20180,30602,合作,合作
20180,32818,合作,合作
20180,30050,合作,合作
20023,31738,合作,合作
20023,33213,合作,合作
20023,31372,合作,合作
20023,33189,合作,合作
20023,30858,合作,合作
20023,32280,合作,合作
20023,30865,合作,合作
20023,31690,合作,合作
20023,32580,合作,合作
20023,31100,合作,合作
20023,30235,合作,合作
20023,31691,合作,合作
20023,32350,合作,合作
20023,32785,合作,合作
20023,31728,合作,合作
20023,30046,合作,合作
20023,30356,合作,合作
20023,32600,合作,合作
20023,30443,合作,合作
20023,31937,合作,合作
20023,30288,合作,合作
20023,31570,合作,合作
20023,31909,合作,合作
20023,30813,合作,合作
20023,30160,合作,合作
20023,30291,合作,合作
20023,31632,合作,合作
20023,30642,合作,合作
20023,31373,合作,合作
20097,32501,合作,合作
20097,31256,合作,合作
20097,30382,合作,合作
20097,32944,合作,合作
20097,32137,合作,合作
20097,31465,合作,合作
20097,32766,合作,合作
20097,30976,合作,合作
20097,31531,合作,合作
20097,31645,合作,合作
20070,30056,合作,合作
20070,31644,合作,合作
20070,32432,合作,合作
20070,32569,合作,合作
20070,32973,合作,合作
20070,32205,合作,合作
20070,30024,合作,合作
20070,30481,合作,合作
20070,32679,合作,合作
20070,32343,合作,合作
20070,31123,合作,合作
20070,32079,合作,合作
20070,31013,合作,合作
20070,30666,合作,合作
20070,33191,合作,合作
20070,33406,合作,合作
20070,32555,合作,合作
20070,30892,合作,合作
20089,32358,合作,合作
20089,31376,合作,合作
20089,30930,合作,合作
